Date,Close,High,Low,Open,Volume
2025-07-07,607.6847534179688,611.8739752191706,604.3932437450061,604.5428218474802,113574
2025-07-08,597.0620727539062,610.4276702779985,592.4739152698221,606.8369436277019,190159
2025-07-09,599.4060668945312,607.5850118411377,595.7654200293,598.4584954344242,122412
2025-07-10,600.453369140625,609.2806077741606,596.5135051242487,598.4585074491279,125793
2025-07-11,602.6975708007812,609.4302288113817,596.7129859024699,596.7129859024699,208611
2025-07-14,602.2487182617188,606.8867959362335,598.5582120439523,602.4482166018256,172044
2025-07-15,612.0235595703125,615.7639253455834,602.4482475369588,602.4981069049592,162298
2025-07-16,607.4354248046875,618.3074460860299,598.4585466056035,611.8241451644692,131459
2025-07-17,609.33056640625,616.9110169601596,607.4354233285969,609.2806461581397,116221
2025-07-18,632.3711547851562,641.3480323767436,611.2754680935869,612.0235412262192,1521088
2025-07-21,645.4874267578125,653.3172349165408,638.3557715215055,638.3557715215055,789799
2025-07-22,629.977294921875,650.3249084327667,627.5336380637241,648.3300467504577,342353
2025-07-23,621.2498168945312,632.9696300672679,618.3573037874198,631.3737649652996,179004
2025-07-24,630.4261474609375,636.3608731083857,620.0529032977777,622.7958380956586,177950
2025-07-25,620.2025146484375,629.3788910035572,615.3649991877851,625.88788289181,127586
2025-07-28,608.5824584960938,621.7984172806845,602.3983750400874,619.80355557735,165300
2025-07-29,611.4749755859375,614.4174087939809,600.5032361431879,602.7973149419113,124445
2025-07-30,606.637451171875,617.3099733726339,604.5428098735873,611.9736818330807,77697
2025-07-31,600.8523559570312,606.5376629816988,596.4636359565143,604.443082591384,133757
2025-08-01,605.1412963867188,609.9289521922808,597.2117091171351,600.104282873801,162320
2025-08-04,609.180908203125,612.4225585537761,598.5083856422345,604.4431115367888,137469
2025-08-05,603.4955444335938,615.4647150464541,601.0518265911314,613.4199939090938,84989
2025-08-06,598.8574829101562,607.1361464607334,583.7463817813929,604.5427898267093,193372
2025-08-07,588.085205078125,597.4610794237602,580.554614332844,591.476494321018,134713
2025-08-08,579.2579956054688,595.5161071118806,578.5597817992797,588.534090806692,101706
2025-08-11,574.8193969726562,586.4893503023004,571.7273856336266,580.4549057274107,127175
2025-08-12,578.8589477539062,584.4445968315973,575.2183618148428,575.2183618148428,72441
2025-08-13,551.08056640625,569.6826768453304,549.5844200721153,558.5612980769231,394672
2025-08-14,549.63427734375,558.910372404321,546.6419846868981,551.1802830407869,141846
2025-08-18,554.9705810546875,563.4487437649292,552.6764412657059,563.2991047775256,181943
2025-08-19,550.2327880859375,559.2595256824019,546.8913579968656,556.5664500388018,190720
2025-08-20,558.5114135742188,562.9998523746357,549.5843953399421,549.5843953399421,152541
2025-08-21,555.269775390625,565.5433011368414,553.7736290913211,561.5535776720312,118494
2025-08-22,555.4692993164062,558.0127359666668,550.5818634956298,553.574156232019,63984
2025-08-25,545.0460815429688,559.2594706700326,541.4054347134703,558.5612569232094,162397
2025-08-26,544.8466186523438,550.3324884968982,538.6126756471682,543.5998300513087,143854
2025-08-28,530.6332397460938,544.5972723709909,528.638377942537,542.1535544859637,170446
2025-08-29,529.436279296875,542.1036631788394,528.6383467981323,528.887704508886,98742
2025-09-01,530.1843872070312,536.567969372405,528.9874579412298,529.6358123830581,95374
2025-09-02,531.8301391601562,543.10109554211,526.6933459529093,533.62550250694,185964
2025-09-03,540.9566040039062,543.9988168376508,532.0795058533793,533.6255115148085,104526
2025-09-04,534.523193359375,545.2455745253321,533.625481282515,544.5972201500059,106906
2025-09-05,573.7222290039062,587.4867623641021,532.7277851200821,534.6229280596922,1254231
2025-09-08,571.7772216796875,592.3242723682122,569.4332835871581,578.5098797631379,314057
2025-09-09,564.7952270507812,575.6672478257032,561.1545800438386,575.5176088446814,104816
2025-09-10,564.6954956054688,579.5073192592943,563.0995697311025,565.5432874699136,104688
2025-09-11,556.7659301757812,571.1788185877493,554.7710684129718,567.5381715192822,91104
2025-09-12,555.1699829101562,564.4959978200159,552.5766870694724,562.5509955003293,76814
2025-09-15,562.4013671875,565.2939410386401,554.0728438411373,555.1699934379982,121659
2025-09-16,565.842529296875,574.0713341041172,563.5484504353744,564.5458813211008,127479
2025-09-17,580.3052368164062,583.4970276046134,569.4332774444559,570.5304269911776,215955
2025-09-18,582.3499755859375,588.3844809120985,574.7695255011657,585.7911241832626,116840
2025-09-19,574.75,585.0,572.0,582.0,86520
2025-09-22,579.8499755859375,589.0,575.1500244140625,576.0999755859375,151426
2025-09-23,577.9500122070312,582.6500244140625,571.2999877929688,579.8499755859375,111993
2025-09-24,570.2999877929688,577.0,568.1500244140625,577.0,113412
2025-09-25,561.5499877929688,571.0,560.0,569.0,81649
2025-09-26,544.75,564.5,541.6500244140625,561.0,108051
2025-09-29,541.9500122070312,550.0,539.0499877929688,546.0,93870
2025-09-30,543.2999877929688,549.0,537.0499877929688,541.5,62094
2025-10-01,547.5999755859375,553.0499877929688,540.0,542.7999877929688,84607
2025-10-03,569.9000244140625,574.4000244140625,548.3499755859375,548.4000244140625,185531
2025-10-06,557.2999877929688,576.9000244140625,550.0,569.7000122070312,192912
2025-10-07,551.9500122070312,557.0,547.3499755859375,557.0,103842
2025-10-08,552.9500122070312,556.7000122070312,546.0,554.0,72210
2025-10-09,544.75,556.5,541.9000244140625,550.2999877929688,91449
2025-10-10,549.7999877929688,559.2000122070312,544.0999755859375,544.0999755859375,103164
2025-10-13,543.9000244140625,548.0999755859375,542.8499755859375,545.0999755859375,78245
2025-10-14,535.9500122070312,549.8499755859375,535.0,544.25,78466
2025-10-15,532.5,545.4500122070312,530.2000122070312,541.2999877929688,131798
2025-10-16,537.5999755859375,551.9500122070312,529.75,538.9000244140625,267124
2025-10-17,532.3499755859375,551.0,530.2000122070312,542.0499877929688,161929
2025-10-20,533.5,535.8499755859375,531.0,534.9000244140625,67634
2025-10-21,537.0999755859375,542.1500244140625,533.5,533.5,37767
2025-10-23,535.9500122070312,543.2999877929688,533.0999755859375,538.9500122070312,71365
2025-10-24,533.4000244140625,539.0,532.0,535.9500122070312,62911
2025-10-27,530.4500122070312,540.0,530.0499877929688,533.4000244140625,94312
2025-10-28,521.9000244140625,533.0999755859375,517.2999877929688,530.5999755859375,235565
2025-10-29,534.25,538.5999755859375,522.0,522.0,192132
2025-10-30,534.0499877929688,545.0,532.0,540.0,92916
2025-10-31,528.25,537.3499755859375,527.0,534.0999755859375,56448
2025-11-03,522.5499877929688,532.0,522.0,529.0,73528
2025-11-04,502.7999877929688,527.9500122070312,500.0,522.25,238459
2025-11-06,474.9500122070313,503.2999877929688,471.0,498.0,459078
2025-11-07,510.5,517.25,461.3999938964844,471.0,608292
2025-11-10,482.5,511.9500122070313,479.0499877929688,510.5,239188
2025-11-11,488.6000061035156,504.0,476.5,484.0,193131
2025-11-12,482.2000122070313,495.5,479.3999938964844,495.5,147933
2025-11-13,476.4500122070313,490.0,475.0,483.0,151192
2025-11-14,484.4500122070313,498.0,475.3500061035156,481.0,133758
2025-11-17,468.3500061035156,481.0,462.6499938964844,473.4500122070313,410559
2025-11-18,461.7000122070313,467.9500122070313,457.0,467.9500122070313,218847
2025-11-19,461.1499938964844,467.9500122070313,458.0499877929688,460.0,146114
2025-11-20,459.1000061035156,466.4500122070313,458.0499877929688,466.4500122070313,70408
2025-11-21,454.0499877929688,461.1000061035156,452.0,459.1000061035156,115602
2025-11-24,432.25,454.0499877929688,429.0,452.1000061035156,318733
2025-11-25,438.6499938964844,445.0499877929688,433.0,434.9500122070313,131363
2025-11-26,447.0499877929688,448.5,438.6499938964844,438.6499938964844,102134
2025-11-27,441.2000122070313,451.5499877929688,439.7999877929688,446.25,103209
2025-11-28,438.3999938964844,444.8500061035156,435.8999938964844,441.0,123363
2025-12-01,432.6499938964844,443.5,430.7000122070313,438.3999938964844,84569
2025-12-02,424.7999877929688,432.6499938964844,422.0,432.6499938964844,110536
2025-12-03,427.7999877929688,440.9500122070313,421.5,427.7000122070313,217445
2025-12-04,427.8500061035156,439.6499938964844,421.8999938964844,427.7999877929688,146858
2025-12-05,413.9500122070313,430.1000061035156,405.8999938964844,426.7999877929688,218149
2025-12-08,404.75,416.5499877929688,398.5,413.9500122070313,180134
2025-12-09,414.3999938964844,418.8999938964844,396.1499938964844,404.75,154011
2025-12-10,410.6000061035156,421.9500122070313,405.6499938964844,416.0,85939
2025-12-11,408.6000061035156,411.9500122070313,404.0,408.2000122070313,102498
2025-12-12,413.1499938964844,416.75,410.0,412.75,90422
2025-12-15,425.0,431.5,411.0,417.8999938964844,191963
2025-12-16,438.7999877929688,446.6000061035156,419.0499877929688,424.0,336041
2025-12-17,446.7000122070313,463.9500122070313,428.0,439.0,463867
2025-12-18,447.8500061035156,450.8999938964844,439.0,446.7000122070313,149280
2025-12-19,447.6000061035156,451.0,441.6000061035156,451.0,124767
2025-12-22,445.3500061035156,454.2999877929688,443.0,454.2999877929688,95615
2025-12-23,442.6499938964844,452.6000061035156,440.8500061035156,445.3500061035156,83877
2025-12-24,434.7999877929688,447.8999938964844,432.0,442.9500122070313,102893
2025-12-26,428.5499877929688,436.9500122070313,426.7000122070313,433.8999938964844,153699
2025-12-29,421.2999877929688,432.0,420.1000061035156,428.5499877929688,89272
2025-12-30,416.7999877929688,424.2999877929688,414.3999938964844,421.2999877929688,99487
2025-12-31,433.9500122070313,438.0,416.7000122070313,416.8999938964844,231065
2026-01-01,428.5499877929688,439.2000122070313,427.1499938964844,436.7000122070313,147254
2026-01-02,433.8999938964844,437.0,426.8999938964844,428.6000061035156,74550
2026-01-05,428.1000061035156,447.4500122070313,425.3999938964844,434.9500122070313,135026
2026-01-06,416.2999877929688,428.7999877929688,414.0,428.1000061035156,117188
2026-01-07,424.2000122070313,425.25,415.0,415.8999938964844,94955
2026-01-08,411.6499938964844,422.8999938964844,410.0,422.8999938964844,109868
2026-01-09,399.9500122070313,412.0,396.2999877929688,411.6499938964844,142787
2026-01-12,392.5499877929688,399.75,388.0,397.9500122070313,173482
2026-01-13,387.6000061035156,398.8999938964844,384.4500122070313,392.5499877929688,115972
2026-01-14,380.0499877929688,388.7000122070313,379.5,385.0,93038
2026-01-15,380.0499877929688,380.0499877929688,380.0499877929688,380.0499877929688,0
2026-01-16,385.1499938964844,392.9500122070313,380.0499877929688,380.9500122070313,92979
2026-01-19,365.75,385.0,363.5,382.8999938964844,232757
2026-01-20,351.3999938964844,365.7999877929688,349.8500061035156,363.8500061035156,232800
2026-01-21,338.95001220703125,354.79998779296875,335.0,348.0,329077
2026-01-22,343.20001220703125,349.5,338.95001220703125,344.95001220703125,198823
2026-01-23,332.5,348.3500061035156,331.1000061035156,345.0,128408
2026-01-27,333.6499938964844,342.25,323.04998779296875,332.95001220703125,197774
2026-01-28,339.5,341.6000061035156,330.6499938964844,336.95001220703125,130350
2026-01-29,327.6499938964844,344.1000061035156,326.0,340.25,163562
2026-01-30,334.79998779296875,338.1000061035156,322.1499938964844,327.6499938964844,130388
2026-02-02,332.1499938964844,343.20001220703125,322.20001220703125,337.45001220703125,125161
2026-02-03,343.1499938964844,351.95001220703125,339.04998779296875,347.95001220703125,245765
2026-02-04,373.4500122070313,385.0,339.04998779296875,343.6499938964844,319115
2026-02-05,378.75,388.0,360.3999938964844,375.0,236517
2026-02-06,367.2000122070313,378.5,362.0,378.5,86742
2026-02-09,374.8999938964844,380.1499938964844,365.3999938964844,370.0,157621
2026-02-10,374.75,383.7999877929688,373.7999877929688,378.0,89971
2026-02-11,370.4500122070313,380.0,365.0,378.75,134636
2026-02-12,351.1000061035156,372.9500122070313,349.45001220703125,370.5,187471
2026-02-13,330.6000061035156,349.20001220703125,329.8500061035156,349.20001220703125,206772
2026-02-16,300.8999938964844,314.0,298.0,306.0,716155
2026-02-17,304.5,309.5,301.1000061035156,305.0,239173
2026-02-18,322.75,329.25,305.1499938964844,307.95001220703125,507103
2026-02-19,311.6499938964844,324.75,310.0,320.5,150814
2026-02-20,307.3999938964844,313.79998779296875,306.0,310.0,145921
2026-02-23,310.54998779296875,320.5,307.0,310.0,163663
2026-02-24,301.8500061035156,309.70001220703125,301.0,309.70001220703125,112539
2026-02-25,289.1499938964844,305.0,288.0,303.1000061035156,334568
2026-02-26,294.3500061035156,304.0,289.5,289.5,219806
2026-02-27,288.75,295.54998779296875,286.6000061035156,293.0,146660
2026-03-02,282.45001220703125,286.5,273.04998779296875,273.1000061035156,209547
2026-03-04,273.95001220703125,281.6000061035156,272.20001220703125,277.54998779296875,176706
2026-03-05,275.6000061035156,277.20001220703125,270.0,274.45001220703125,170466
2026-03-06,270.5,280.79998779296875,270.0,274.0,157039
2026-03-09,257.75,267.6000061035156,256.3500061035156,260.04998779296875,263834
2026-03-10,259.5,263.54998779296875,256.04998779296875,259.3500061035156,320410
2026-03-11,311.3999938964844,311.3999938964844,272.95001220703125,272.95001220703125,2157181
2026-03-12,304.6000061035156,328.70001220703125,298.0,316.8500061035156,2006429
2026-03-13,285.6499938964844,302.70001220703125,283.5,300.0,377908
2026-03-16,277.79998779296875,286.0,272.0,284.5,296981
2026-03-17,278.3999938964844,289.75,275.0,277.3500061035156,315670
2026-03-18,297.1000061035156,305.54998779296875,278.0,279.6000061035156,768493
2026-03-19,290.8500061035156,310.0,287.1000061035156,293.0,524152
2026-03-20,297.0,305.3500061035156,292.29998779296875,299.0,407677
2026-03-23,279.95001220703125,295.0,275.6000061035156,295.0,288605
2026-03-24,283.54998779296875,290.0,277.6000061035156,290.0,284522
2026-03-25,293.95001220703125,302.75,285.0,287.45001220703125,363909
2026-03-27,276.3500061035156,294.95001220703125,274.45001220703125,294.95001220703125,461492
2026-03-30,259.8500061035156,276.20001220703125,256.1000061035156,273.6499938964844,483949
2026-04-01,283.54998779296875,288.0,266.20001220703125,274.0,309617
2026-04-02,287.45001220703125,289.8999938964844,272.1499938964844,277.0,246016
2026-04-06,290.6000061035156,293.5,281.3500061035156,290.04998779296875,215268
2026-04-07,289.75,297.95001220703125,288.0,290.0,163007
2026-04-08,307.95001220703125,311.79998779296875,299.0,306.95001220703125,309486
2026-04-09,303.8999938964844,317.79998779296875,300.20001220703125,309.54998779296875,349504
2026-04-10,310.25,316.79998779296875,305.1000061035156,305.1000061035156,319322
2026-04-13,319.70001220703125,326.0,296.6000061035156,303.0,495660
2026-04-15,336.04998779296875,341.0,324.1499938964844,329.6499938964844,406624
2026-04-16,342.75,346.5,331.6499938964844,339.3999938964844,358829
