Date,Close,High,Low,Open,Volume
2025-07-07,517.6627197265625,550.3556100593536,517.6627197265625,550.3556100593536,115644.0
2025-07-08,491.78704833984375,509.0043407535948,491.78704833984375,507.56126227102783,170495.0
2025-07-09,467.2051696777344,497.6090718171002,467.2051696777344,479.7946731203775,192723.0
2025-07-10,478.6999206542969,489.6473200871394,458.7458092912745,466.7075543333418,318622.0
2025-07-11,455.2127685546875,481.4367724678333,454.7649386172406,478.6999225985071,111923.0
2025-07-14,433.4672546386719,456.70560459885655,432.4720364851021,456.70560459885655,122400.0
2025-07-15,455.1132507324219,455.1132507324219,430.9294616827205,433.1189537752641,101809.0
2025-07-16,451.779296875,471.4348555782608,448.39553082623416,466.65779017675794,101877.0
2025-07-17,445.7582092285156,469.7927217957661,442.8720826295292,452.6252084803518,63911.0
2025-07-18,439.09027099609375,453.719959946852,434.6615379683069,452.67499301167226,34111.0
2025-07-21,456.3572692871094,460.7860021911695,436.3534088240765,439.0902587290996,45133.0
2025-07-22,437.2988586425781,464.76688626034576,434.9103411044349,464.76688626034576,50626.0
2025-07-23,437.94573974609375,446.7534265482237,434.9600852620936,446.7534265482237,30235.0
2025-07-24,417.5935363769531,442.5237385611844,416.0509300415504,442.5237385611844,75901.0
2025-07-25,406.3475646972656,419.3351799759472,399.1820121309068,416.0509418078406,65749.0
2025-07-28,417.5935363769531,426.6500274983604,406.048999912942,406.048999912942,58193.0
2025-07-29,413.3638610839844,424.9581463563805,407.0442198120834,424.9581463563805,22320.0
2025-07-30,405.7504577636719,417.04615963199086,399.1820118044782,417.04615963199086,23111.0
2025-07-31,426.0031127929688,426.0031127929688,391.3197849019541,405.6509200474808,51778.0
2025-08-01,422.0222473144531,444.8625161655729,414.2098090795572,433.91511643890334,79146.0
2025-08-04,416.25,423.1667784367645,404.85473979395874,423.1667784367645,29040.0
2025-08-05,432.2999877929688,437.0,425.0,425.0,33352.0
2025-08-06,417.9500122070313,449.8999938964844,415.6000061035156,439.7999877929688,49038.0
2025-08-07,423.2000122070313,438.7999877929688,411.8500061035156,417.0,48904.0
2025-08-08,409.0499877929688,429.0,407.7999877929688,425.0,33569.0
2025-08-11,402.0499877929688,418.7999877929688,399.0,418.0,43459.0
2025-08-12,390.5,408.0,385.5,396.2999877929688,29583.0
2025-08-13,371.3999938964844,386.9500122070313,371.0,378.0,106113.0
2025-08-14,368.3999938964844,387.0,366.0,374.0,41709.0
2025-08-18,350.04998779296875,377.25,350.0,371.9500122070313,45865.0
2025-08-19,358.29998779296875,359.79998779296875,350.04998779296875,354.0,23430.0
2025-08-20,358.6499938964844,360.04998779296875,351.25,352.0,39647.0
2025-08-21,365.6000061035156,368.7000122070313,353.6000061035156,359.0,19579.0
2025-08-22,383.8500061035156,383.8500061035156,357.5,365.6499938964844,55705.0
2025-08-25,370.5,389.7999877929688,367.1000061035156,385.1499938964844,45958.0
2025-08-26,359.25,375.1000061035156,357.0,375.1000061035156,18210.0
2025-08-28,367.1499938964844,374.0,352.04998779296875,358.25,25064.0
2025-08-29,361.6499938964844,370.0,361.1000061035156,368.0,13174.0
2025-09-01,363.6000061035156,369.75,361.1000061035156,363.6000061035156,12996.0
2025-09-02,358.75,367.9500122070313,356.0,361.6000061035156,17557.0
2025-09-03,360.1499938964844,364.0,355.04998779296875,359.45001220703125,23210.0
2025-09-04,359.1499938964844,365.7999877929688,359.0,363.0,11790.0
2025-09-05,358.95001220703125,363.5,357.1000061035156,363.4500122070313,8131.0
2025-09-08,353.1499938964844,361.4500122070313,345.0,360.6000061035156,12164.0
2025-09-09,350.5,357.8500061035156,349.75,353.1499938964844,11860.0
2025-09-10,341.0,358.3999938964844,338.04998779296875,351.0,24445.0
2025-09-11,347.45001220703125,355.0,333.0,333.0,25783.0
2025-09-12,363.2000122070313,364.7999877929688,347.25,347.25,61631.0
2025-09-15,364.75,372.8999938964844,360.0,367.9500122070313,18489.0
2025-09-16,365.1000061035156,368.0,360.8999938964844,365.8500061035156,9607.0
2025-09-17,383.3500061035156,383.3500061035156,363.1499938964844,369.7000122070313,79874.0
2025-09-18,402.5,402.5,383.3500061035156,387.0,35773.0
2025-09-19,406.4500122070313,420.8999938964844,403.1000061035156,420.8999938964844,76440.0
2025-09-22,394.7000122070313,414.0,387.1000061035156,406.4500122070313,22460.0
2025-09-23,383.9500122070313,405.0,380.1000061035156,395.5,11870.0
2025-09-24,388.2999877929688,399.1000061035156,378.1000061035156,380.0,20733.0
2025-09-25,376.75,398.0,375.0,398.0,11557.0
2025-09-26,364.3999938964844,378.0499877929688,363.0,377.2000122070313,13883.0
2025-09-29,362.1000061035156,374.3999938964844,357.0,364.6000061035156,26481.0
2025-09-30,362.75,369.9500122070313,360.04998779296875,366.5,16497.0
2025-10-01,356.04998779296875,366.0499877929688,344.6499938964844,352.0,17482.0
2025-10-03,365.0,370.3500061035156,355.3500061035156,365.7999877929688,14805.0
2025-10-06,383.25,383.25,366.25,370.0,18327.0
2025-10-07,402.3999938964844,402.3999938964844,392.0,397.8500061035156,59577.0
2025-10-08,423.4500122070313,442.6000061035156,404.1000061035156,415.0,309826.0
2025-10-09,411.0,440.0,404.2999877929688,428.8999938964844,99045.0
2025-10-10,425.25,433.2000122070313,403.25,411.0,57910.0
2025-10-13,416.5,425.25,412.5,425.25,17938.0
2025-10-14,398.7999877929688,432.7000122070313,389.0,407.1000061035156,60004.0
2025-10-15,406.9500122070313,427.5,380.1000061035156,380.1000061035156,79930.0
